170,20080,3060.0,6948.7223902774285,170,20080,3060.0,6948.7223902774285
160,190,184.28571428571428,10.497813183356477,160,200,187.14285714285714,11.605769149479945
160,170,162.85714285714286,4.517539514526256,160,220,174.28571428571428,21.285234893930486

160,20080,3031.4285714285716,6960.095296086989,160,310,195.71428571428572,49.23910839889739
160,190,184.28571428571428,10.497813183356477,160,200,187.14285714285714,11.605769149479945
160,20080,3051.4285714285716,6951.972851688379,140,20080,3052.8571428571427,6951.443250527628

160,190,184.28571428571428,10.497813183356477,160,200,187.14285714285714,11.605769149479945
140,260,184.28571428571428,37.36199094463435,140,260,188.57142857142858,40.506991082165214
120,230,158.57142857142858,33.98679215248663,120,290,167.14285714285714,53.10751512983173

160,40320,8758.57142857143,14599.852669091688,160,20370,5912.857142857143,9052.148465239326
160,190,184.28571428571428,10.497813183356477,160,200,187.14285714285714,11.605769149479945
140,190,164.28571428571428,14.982983545287878,140,190,174.28571428571428,19.1662969499982
120,20080,3071.4285714285716,6944.1165818296,120,20170,3108.5714285714284,6965.883040262178
160,420,234.28571428571428,85.16490606165074,160,420,272.85714285714283,88.75556895433753
120,220,167.14285714285714,32.82607226593159,120,20080,3004.285714285714,6971.175053938401

160,190,184.28571428571428,10.497813183356477,160,200,187.14285714285714,11.605769149479945
130,20080,5880.0,8981.011715200657,160,20080,5884.285714285715,8978.273548871595
160,20080,5888.571428571428,8975.542050597323,160,20080,5888.571428571428,8975.542050597323

160,20150,5867.142857142857,9011.160880162071,160,20380,5905.714285714285,9059.838940767824
160,20080,3024.285714285714,6962.981416324594,160,20080,3032.8571428571427,6959.484205612029
150,240,188.57142857142858,35.628468323828365,150,20080,5861.428571428572,8992.632585418272